park_date,alien_saucers,dinosaur,expedition_everest,flight_of_passage,kilimanjaro_safaris,navi_river,pirates_of_caribbean,rock_n_rollercoaster,seven_dwarfs_train,slinky_dog,soarin,spaceship_earth,splash_mountain,toy_story_mania,season
2021-02-23,18.125,,8.066666666666666,35.5625,13.333333333333334,,51.333333333333336,21.261904761904763,60.0,35.166666666666664,18.125,,41.375,18.383333333333333,
2021-02-24,,,6.625,39.333333333333336,19.88888888888889,,41.33333333333333,24.833333333333332,48.16666666666667,34.875,26.63888888888889,8.25,23.8,23.875,
2021-02-25,,40.0,11.1,42.875,19.11111111111111,,37.03333333333333,26.0,,34.61111111111111,20.9375,,39.5,31.601851851851855,
2021-02-26,,36.333333333333336,14.333333333333334,43.708333333333336,15.791666666666666,67.33333333333333,31.125,16.0,50.714285714285715,29.625,25.266666666666666,,48.857142857142854,18.738095238095237,
2021-02-27,,,14.428571428571429,45.138888888888886,18.25,50.2,44.08,,45.8,27.56666666666667,30.75,,39.3,18.857142857142858,
2021-02-28,,,11.907407407407407,27.625,19.285714285714285,29.666666666666668,40.25,26.333333333333332,36.83333333333333,36.5,14.125,7.5,43.785714285714285,15.459999999999999,
2021-03-01,16.666666666666668,,6.166666666666667,29.0,10.5,,35.333333333333336,20.571428571428573,42.5,27.11904761904762,23.0,2.25,41.7,15.833333333333334,
2021-03-02,16.0,,3.875,30.03333333333334,14.5,,30.928571428571427,22.333333333333332,,30.541666666666664,14.5,,34.0,19.535714285714285,
2021-03-03,13.0,,,21.625,12.125,,33.0,,,38.43333333333333,20.25925925925926,5.75,26.333333333333332,20.041666666666668,
2021-03-04,,,13.333333333333334,38.25,12.75,,34.8,24.666666666666668,54.0,27.5,29.88888888888889,17.666666666666668,39.333333333333336,19.416666666666668,
2021-03-05,17.166666666666668,21.375,10.25,31.6,13.875,,,21.928571428571427,40.30555555555555,39.83333333333333,24.93333333333333,11.666666666666666,,23.3125,
2021-03-06,7.166666666666667,32.333333333333336,9.2,40.357142857142854,18.833333333333332,,25.666666666666668,20.61904761904762,23.6,29.571428571428573,25.880952380952383,,18.75,15.833333333333334,
2021-03-07,,37.166666666666664,11.619047619047619,40.5625,18.785714285714285,31.5,44.3,28.666666666666668,34.46666666666667,,,9.333333333333334,35.0,36.25,
2021-03-08,21.708333333333332,46.666666666666664,15.1,48.125,21.5,,46.3,33.1,38.0625,39.916666666666664,25.425925925925927,13.75,,29.309523809523807,
2021-03-09,,43.5,18.8,52.6,22.821428571428573,,42.625,43.8,38.1,46.94444444444444,32.5,15.0,63.6,29.0,
2021-03-10,,38.625,12.90625,59.72222222222222,11.291666666666666,55.416666666666664,38.72222222222222,50.833333333333336,37.575,49.166666666666664,30.145833333333332,13.875,41.9,21.0,
2021-03-11,20.714285714285715,,12.285714285714286,47.88888888888889,17.875,,30.25,26.944444444444443,38.458333333333336,41.375,23.6875,19.4,55.94444444444444,18.733333333333334,
2021-03-12,14.583333333333334,23.055555555555557,13.80952380952381,35.61666666666667,11.531746031746032,51.47222222222222,38.26190476190476,32.916666666666664,38.3,29.1,23.15625,14.25,48.38095238095239,23.0,
2021-03-13,10.666666666666666,,14.708333333333334,49.5,18.319444444444446,,37.67857142857143,27.047619047619047,38.976190476190474,45.375,30.416666666666668,,35.19444444444444,16.85,
2021-03-14,13.333333333333334,31.0,18.679166666666667,53.111111111111114,13.925925925925926,37.083333333333336,34.47222222222222,38.8125,25.634920634920633,32.4,30.8,14.75,44.31428571428571,17.80952380952381,
2021-03-15,17.3,,14.25,50.125,35.04166666666667,,32.0,21.4,41.92857142857143,46.028571428571425,31.55,16.52777777777778,47.40833333333334,23.98148148148148,
2021-03-16,16.0,37.66666666666667,15.106666666666666,50.380303030303025,21.645833333333332,44.583333333333336,31.571428571428573,22.966666666666665,38.25,41.128571428571426,38.05555555555556,9.611111111111112,51.59523809523809,21.354166666666668,
2021-03-17,15.3,,14.226190476190476,51.388888888888886,22.583333333333332,41.45,38.958333333333336,24.0,47.0,36.0,42.78787878787879,11.357142857142858,52.6,17.142857142857142,
2021-03-18,19.5,,9.071428571428571,55.583333333333336,23.0,51.833333333333336,32.22222222222222,35.875,41.854166666666664,44.15,32.6875,12.25,50.175,21.118518518518517,
2021-03-19,14.25,20.0,12.458333333333334,56.916666666666664,23.083333333333332,40.91666666666667,33.96296296296296,29.222222222222225,46.0625,46.6,30.0,17.833333333333332,35.06666666666666,24.564814814814813,
2021-03-20,18.166666666666668,35.8,10.231481481481481,41.943333333333335,14.822916666666666,39.2,19.8,29.0,35.285714285714285,49.0,28.666666666666668,5.666666666666667,9.166666666666668,19.479166666666668,
2021-03-21,15.583333333333334,39.0,15.054166666666667,50.19444444444445,19.5,32.93333333333333,25.583333333333332,29.291666666666668,35.97222222222222,40.0,28.166666666666668,15.583333333333334,10.611111111111112,25.453703703703706,
2021-03-22,19.875,,13.138888888888888,48.166666666666664,25.433333333333334,20.75,41.57142857142857,33.875,37.3125,38.31666666666667,40.8125,15.166666666666668,20.5,23.71212121212121,
2021-03-23,,36.75,10.375,44.888888888888886,13.270833333333334,25.270833333333332,33.666666666666664,30.714285714285715,29.2,46.4,29.0,13.2,36.25,27.479166666666664,
2021-03-24,,,13.675,45.43333333333334,24.1,19.166666666666664,40.28333333333333,25.933333333333337,43.53333333333333,33.416666666666664,32.63333333333333,17.452380952380953,48.416666666666664,25.178571428571427,
2021-03-25,25.333333333333332,16.166666666666668,7.428571428571429,32.791666666666664,13.5,7.0,29.226666666666667,26.25,38.68518518518519,33.166666666666664,21.166666666666664,7.5,48.208333333333336,19.88888888888889,
2021-03-26,12.166666666666666,28.583333333333336,8.842857142857143,40.458333333333336,19.8,15.875,34.166666666666664,37.23809523809524,37.48148148148148,31.0952380952381,17.2,7.375,39.833333333333336,18.62962962962963,
2021-03-27,23.3,34.3125,10.125,52.6,18.21875,15.75,29.041666666666664,29.805555555555557,35.976190476190474,41.5,26.1,11.083333333333334,42.166666666666664,22.083333333333332,
2021-03-28,10.25,35.0,12.027777777777779,55.92857142857143,19.041666666666668,20.5,30.555555555555554,47.19047619047619,34.88888888888889,61.25,22.0,7.166666666666666,45.42857142857143,20.90625,
2021-03-29,5.0,53.9,13.06111111111111,72.26666666666667,20.777777777777775,19.142857142857142,44.083333333333336,39.32142857142857,42.111111111111114,61.611111111111114,36.42857142857143,14.142857142857142,40.25925925925926,27.09375,
2021-03-30,12.888888888888888,,14.0,45.791666666666664,18.8,18.041666666666668,36.42857142857143,34.0625,31.916666666666668,59.03333333333334,44.48148148148148,16.833333333333336,45.125,19.61111111111111,
2021-03-31,20.25,38.125,14.65625,52.22222222222222,26.43333333333333,20.833333333333332,33.72222222222222,30.6875,34.916666666666664,36.583333333333336,37.375,13.625,60.0,22.85,
2021-04-01,7.7333333333333325,,12.875,50.25,,26.666666666666668,37.85,31.188888888888886,49.625,56.90909090909091,46.51851851851852,15.25,41.5,18.62222222222222,
2021-04-02,12.5,45.0,16.63888888888889,62.714285714285715,20.38095238095238,,43.273809523809526,30.6,45.81666666666667,85.375,41.1,11.0,41.833333333333336,21.785714285714285,
2021-04-03,10.0,26.6,13.61111111111111,60.71875,16.962962962962962,10.857142857142858,29.083333333333332,34.875,38.875,53.416666666666664,32.6,13.366666666666665,46.0,20.55,
2021-04-04,15.333333333333334,,12.666666666666668,,13.5,13.5,32.93650793650794,42.9375,40.888888888888886,48.7,38.0,12.5,56.357142857142854,21.183333333333334,
2021-04-05,,,16.63888888888889,54.25,21.375,11.875,41.095238095238095,32.05555555555556,41.095238095238095,41.72222222222222,30.666666666666668,14.083333333333332,50.31666666666666,16.40625,
2021-04-06,18.6,33.06666666666667,19.728571428571428,93.2,30.875,23.190476190476186,34.870370370370374,39.83333333333333,57.76190476190476,45.77777777777778,39.833333333333336,18.0,64.53333333333333,17.88888888888889,
2021-04-07,7.333333333333333,41.5,19.467261904761905,52.44444444444444,27.145833333333332,21.9375,34.5,35.5,,55.25,36.604166666666664,16.380952380952383,54.083333333333336,25.166666666666664,
2021-04-08,9.733333333333333,34.75,13.125,62.2,,20.166666666666668,43.06666666666667,28.23333333333333,45.07142857142857,43.96875,42.851851851851855,9.875,38.4,17.891666666666666,
2021-04-09,,34.214285714285715,14.514285714285714,46.0462962962963,30.583333333333332,17.72222222222222,20.5,45.1,41.92857142857143,30.583333333333332,31.833333333333332,14.777777777777779,55.611111111111114,17.821428571428573,
2021-04-10,12.75,32.08333333333333,10.357142857142858,49.5,11.944444444444443,14.142857142857142,14.7,27.375,25.75,48.0,24.1,,45.27777777777778,20.5,
2021-04-11,,,,,,,15.104166666666668,22.0,28.375,,11.75,,32.13333333333334,12.5,
2021-04-12,,,5.166666666666667,39.5,36.125,18.166666666666668,20.875,33.1,38.357142857142854,53.57142857142857,27.0,24.066666666666666,37.3125,19.104166666666668,
2021-04-13,10.666666666666666,25.0,,40.663636363636364,31.555555555555557,21.25,25.333333333333332,16.1,33.3,35.47222222222222,21.36111111111111,17.333333333333332,45.47777777777778,17.675925925925927,
2021-04-14,15.0,,7.666666666666667,42.42857142857143,25.44,22.333333333333332,26.916666666666668,21.5,25.333333333333332,29.5625,29.73333333333333,17.833333333333332,68.33333333333333,16.944444444444446,
2021-04-15,7.166666666666667,22.666666666666668,8.533333333333333,35.333333333333336,19.642857142857142,14.6,18.458333333333332,23.625,31.604166666666664,30.13095238095238,26.6,18.5,43.270833333333336,14.5,
2021-04-16,13.0625,23.666666666666668,9.25,40.714285714285715,14.666666666666668,15.333333333333334,20.25,28.416666666666668,31.77777777777778,29.604166666666668,25.916666666666668,13.0,45.976190476190474,13.4,
2021-04-17,9.916666666666666,35.9375,8.635416666666666,43.583333333333336,21.4,19.5,22.1875,24.928571428571427,25.0625,34.642857142857146,30.285714285714285,13.333333333333334,28.76190476190476,20.206666666666667,
2021-04-18,,24.666666666666668,10.28125,43.79464285714286,25.942857142857143,14.821428571428571,19.02777777777778,19.857142857142858,28.8,35.214285714285715,26.53333333333333,12.4,33.1,17.555555555555554,
2021-04-19,16.0,,7.833333333333333,30.083333333333332,34.625,23.875,26.166666666666668,31.666666666666668,28.89393939393939,40.726190476190474,23.21875,10.25,37.375,15.592592592592593,
2021-04-20,,28.5,19.1,34.642857142857146,25.833333333333332,13.666666666666666,,23.66,30.333333333333332,33.2,22.354166666666668,10.857142857142858,,15.444444444444445,
2021-04-21,,34.916666666666664,10.4,36.2,40.729166666666664,26.333333333333332,28.375,27.666666666666668,38.625,,28.020833333333332,16.569444444444443,39.333333333333336,25.26666666666667,
2021-04-22,22.88888888888889,27.933333333333337,10.25,46.483333333333334,26.75,22.6,25.166666666666668,26.354166666666668,38.25,50.70833333333333,28.7,,51.261904761904766,18.058333333333334,
2021-04-23,,25.25,6.821428571428571,42.92916666666667,14.45,14.6,22.43333333333333,31.2,33.266666666666666,42.7,27.6,5.8,33.9375,14.245833333333334,
2021-04-24,,32.583333333333336,9.8125,41.94444444444444,14.333333333333334,25.633333333333333,19.083333333333332,29.9,26.5,37.17,35.5,8.833333333333332,38.291666666666664,12.444444444444445,
2021-04-25,,29.75,11.916666666666666,41.857142857142854,13.142857142857142,19.75,14.266666666666666,18.666666666666668,26.321428571428573,27.1,25.071428571428573,13.666666666666666,37.083333333333336,17.06666666666667,
2021-04-26,16.916666666666668,,7.416666666666667,41.3,17.2,25.0,23.0,21.8125,32.71666666666667,32.36666666666667,30.6875,13.708333333333334,36.9,18.375,
2021-04-27,12.25,32.75,7.625,40.31818181818182,19.77777777777778,23.238095238095237,26.8,16.5,32.416666666666664,32.55555555555556,26.083333333333336,14.125,40.9,16.556666666666665,
2021-04-28,13.833333333333334,36.5,7.381481481481482,44.583333333333336,39.642857142857146,14.0,17.5,18.071428571428573,25.416666666666668,36.5,23.666666666666668,12.933333333333334,37.77777777777778,16.89666666666667,
2021-04-29,,30.333333333333332,8.34375,35.93333333333333,29.571428571428573,18.333333333333332,18.666666666666668,24.5,29.9375,32.333333333333336,37.4,9.2,46.1,18.5,
2021-04-30,12.4,21.333333333333332,15.5,41.166666666666664,10.888888888888888,21.5,14.75,32.1,26.642857142857142,31.276190476190475,22.875,,32.666666666666664,17.30952380952381,regular
2021-05-01,,,11.464814814814815,51.83333333333333,14.972222222222221,20.222222222222225,22.583333333333332,,25.0,29.476190476190478,21.666666666666668,8.25,48.875,15.25,regular
2021-05-02,,,,47.94444444444445,18.375,23.25,12.19047619047619,32.8,27.5,31.4,27.625,,39.03333333333333,14.625,regular
2021-05-03,10.583333333333334,,27.25,52.5,35.06666666666667,29.0,17.1,31.708333333333332,28.333333333333332,43.67708333333333,30.447916666666668,12.306666666666667,44.0,19.166666666666668,regular
2021-05-04,,46.666666666666664,12.6,44.55,30.133333333333333,26.7,29.4,17.5,28.11111111111111,35.166666666666664,,10.0,47.69444444444445,10.25,
2021-05-05,15.333333333333334,49.5,10.833333333333334,45.291666666666664,25.825,16.75,,23.333333333333332,25.466666666666665,41.0,30.983333333333334,6.5,41.875,18.791666666666668,
2021-05-06,11.0,28.666666666666668,7.166666666666667,38.38888888888889,21.166666666666668,24.5,17.666666666666664,,30.416666666666668,42.4,30.5,11.476190476190476,38.833333333333336,15.71875,
2021-05-07,11.75,28.333333333333332,9.395833333333334,53.6875,15.1875,18.25,20.425925925925927,21.074074074074076,29.166666666666668,32.089999999999996,22.25,4.333333333333333,42.90277777777778,17.068253968253966,
2021-05-08,16.0,,12.833333333333332,58.0,23.5,11.666666666666668,21.142857142857142,30.5,33.5,35.5,22.88888888888889,10.4,37.270833333333336,19.25,
2021-05-09,14.1,37.0,20.8,68.83333333333333,28.25,19.2,12.166666666666666,24.361111111111114,25.666666666666668,30.690476190476193,20.416666666666668,,32.666666666666664,12.8125,regular
2021-05-10,16.5,,9.714285714285714,80.7,11.2,13.666666666666666,21.8,24.0,28.928571428571427,41.1,27.5,2.625,,18.9375,
2021-05-11,24.5,,8.766666666666667,63.6,23.5,26.1,20.25,28.2,35.05555555555556,45.916666666666664,22.433333333333334,6.0,44.666666666666664,25.240740740740744,regular
2021-05-12,15.333333333333334,15.625,14.305555555555557,54.83333333333333,23.95,,22.5,29.0,,,23.375,,52.166666666666664,20.571428571428573,
2021-05-13,,41.44444444444444,10.658333333333333,51.80555555555555,38.208333333333336,17.928571428571427,21.428571428571427,29.72,29.6875,50.285714285714285,47.458333333333336,5.75,38.25,20.43333333333333,regular
2021-05-14,15.916666666666666,,11.25,45.75,27.0,17.1,25.3,31.0,30.34259259259259,53.5,29.642857142857142,,33.825,16.81969696969697,
2021-05-15,26.333333333333332,22.0,11.728333333333333,52.48979591836735,28.354166666666668,18.52857142857143,14.9,39.0,31.142857142857142,,37.33333333333333,,26.23333333333333,27.041666666666668,
2021-05-16,13.0,27.125,13.416666666666666,52.714285714285715,29.357142857142858,17.083333333333332,25.4375,27.3,32.95238095238095,50.8,28.125,3.0,42.6,19.525,regular
2021-05-17,23.0,,14.166666666666666,63.9,22.5,25.5,,40.952380952380956,39.94444444444444,49.714285714285715,44.25,6.75,34.52777777777778,23.5625,
2021-05-18,15.0,22.222222222222218,13.928571428571429,57.194444444444436,28.428571428571427,33.2,35.0,33.416666666666664,38.785714285714285,43.785714285714285,28.571428571428573,7.0,33.67857142857143,18.035714285714285,
2021-05-19,15.625,20.833333333333332,9.476190476190476,54.333333333333336,35.2,22.566666666666666,39.75,27.064814814814813,34.4,43.6047619047619,35.464285714285715,9.583333333333334,31.1,21.664285714285715,
2021-05-20,,20.38888888888889,10.247619047619049,55.625,53.125,33.666666666666664,30.3,31.928571428571427,32.0,41.88888888888889,32.794444444444444,8.0,37.357142857142854,23.666666666666664,regular
2021-05-21,13.333333333333334,17.666666666666668,13.55,59.30952380952382,24.38888888888889,26.68,32.351851851851855,35.666666666666664,27.75,41.142857142857146,22.5,1.0,36.9375,17.242857142857144,regular
2021-05-22,16.0,10.733333333333333,15.552083333333332,44.75,24.80612244897959,18.444444444444446,25.02857142857143,34.5,38.97222222222222,56.28333333333333,31.333333333333336,2.0833333333333335,32.58333333333333,18.875,regular
2021-05-23,12.333333333333334,10.2,13.604166666666666,56.1,24.407407407407405,30.214285714285715,22.666666666666668,27.22222222222222,38.111111111111114,26.03333333333333,24.857142857142858,4.583333333333333,34.583333333333336,20.433333333333334,regular
2021-05-24,22.4375,21.0,11.226190476190476,48.093333333333334,23.458333333333332,27.47142857142857,18.895833333333332,32.857142857142854,42.638888888888886,,34.11111111111111,4.666666666666667,37.5,25.357142857142858,
2021-05-25,,22.666666666666668,13.166666666666666,47.32,18.791666666666664,26.375,26.88095238095238,27.5,30.133333333333333,48.142857142857146,31.13888888888889,4.25,44.5,24.407407407407405,
2021-05-26,,21.0,13.059523809523808,57.75,25.75,30.8,28.76666666666667,34.44444444444444,31.693333333333335,47.08333333333333,24.05,4.857142857142857,34.16666666666667,16.27777777777778,regular
2021-05-27,,12.111111111111112,11.613333333333333,52.10476190476191,21.875,36.833333333333336,28.785714285714285,44.33333333333333,32.18571428571429,56.714285714285715,32.083333333333336,3.5,53.4,20.38888888888889,regular
2021-05-28,6.75,10.666666666666666,10.3125,50.666666666666664,22.25,27.1,24.7,31.34393939393939,43.55,50.9,18.066666666666666,3.5,53.333333333333336,21.59090909090909,
2021-05-29,,12.625,14.173333333333336,61.285714285714285,15.333333333333334,17.833333333333332,11.6,36.5,32.8,52.3,24.333333333333332,4.5,41.5,26.6875,
2021-05-30,4.666666666666667,11.916666666666668,17.333333333333332,56.55555555555556,19.30952380952381,26.68,30.785714285714285,37.214285714285715,41.583333333333336,38.23809523809524,23.714285714285715,,40.625,19.77777777777778,peak
2021-05-31,18.25,12.0,18.866666666666667,42.27777777777778,38.05555555555555,26.0,25.071428571428573,33.0625,39.857142857142854,43.0,24.3,4.933333333333333,27.8125,21.11111111111111,peak
2021-06-01,,,,53.5,23.11111111111111,17.666666666666668,33.904761904761905,33.08,43.333333333333336,45.875,35.5625,2.8,32.97777777777778,24.75,peak
2021-06-02,18.666666666666668,22.416666666666668,14.239583333333334,63.44285714285714,25.7,22.23333333333333,38.041666666666664,25.125,38.04166666666667,33.25,26.9,5.375,44.7,23.142857142857142,regular
2021-06-03,7.0,8.0,12.861111111111112,44.9537037037037,34.75,25.095238095238095,24.477272727272727,46.51428571428572,43.06481481481481,33.24444444444445,31.023809523809522,7.25,41.71111111111111,26.05,regular
2021-06-04,,8.7,15.083333333333334,52.416666666666664,24.03968253968254,25.761904761904763,34.04761904761905,44.785714285714285,40.5,42.8,22.541666666666664,,36.57142857142857,25.1,regular
2021-06-05,12.833333333333334,,23.928571428571427,51.45,22.861111111111114,26.0,26.402777777777782,34.053703703703704,42.94444444444444,34.285714285714285,28.6,8.0,36.0,19.2,
2021-06-06,,16.1,15.80952380952381,44.75555555555556,25.071428571428573,27.2,28.96,34.125,47.6,29.571428571428573,20.11904761904762,8.0,44.45238095238095,19.208333333333332,regular
2021-06-07,9.5,11.0,16.93333333333333,44.3,17.4,22.7,20.4,39.214285714285715,48.916666666666664,36.66938775510204,31.06666666666667,3.2222222222222228,34.7,37.47222222222222,regular
2021-06-08,8.666666666666666,21.333333333333332,12.805555555555555,47.166666666666664,27.2,,32.479166666666664,41.42857142857143,45.42857142857143,30.892857142857142,21.01851851851852,7.666666666666667,32.673469387755105,23.63095238095238,
2021-06-09,17.0,10.916666666666666,12.021428571428572,58.31944444444444,22.380952380952383,34.375,35.4,30.027777777777775,44.88095238095239,50.94444444444445,38.225,10.666666666666666,36.916666666666664,20.958333333333336,regular
2021-06-10,,,20.357142857142858,46.75,18.333333333333332,,25.125,38.833333333333336,35.7,53.675,41.166666666666664,11.0,38.0,15.944444444444445,
2021-06-11,12.166666666666666,,16.305555555555554,34.1,19.166666666666664,18.25,27.27777777777778,45.785714285714285,46.25,43.785714285714285,27.928571428571427,8.6,48.15833333333333,18.236363636363635,
2021-06-12,13.111111111111109,14.833333333333334,13.907407407407408,62.5,32.1,,18.666666666666668,26.85,43.041666666666664,63.07142857142857,27.0,10.5,44.16666666666667,21.447916666666668,
2021-06-13,,19.166666666666668,17.3,58.63541666666667,24.63125,21.678571428571427,32.833333333333336,38.5,44.083333333333336,25.125,33.083333333333336,2.5,45.357142857142854,17.4,regular
2021-06-14,,,15.4,52.2,37.916666666666664,22.75,33.36111111111111,28.38095238095238,,57.625,28.296296296296294,5.5,47.06666666666667,23.047619047619047,regular
2021-06-15,15.1,14.9,,51.42857142857143,34.333333333333336,16.233333333333334,7.928571428571429,44.68333333333334,38.11111111111111,46.53333333333333,28.88888888888889,9.75,39.95,28.136363636363637,regular
2021-06-16,,25.466666666666665,27.0,75.66666666666667,23.194444444444443,30.957142857142856,6.697916666666667,47.095238095238095,45.416666666666664,51.5,16.333333333333332,10.8,23.166666666666668,23.333333333333332,regular
2021-06-17,21.333333333333332,7.875,14.277777777777779,69.12,31.342857142857145,29.75,13.24074074074074,32.94444444444444,53.111111111111114,45.22222222222222,19.333333333333332,2.8333333333333335,21.76388888888889,23.86111111111111,regular
2021-06-18,,18.666666666666664,12.520833333333334,52.92857142857143,24.400000000000002,28.708333333333332,3.619047619047619,42.4,34.104166666666664,25.9,15.7,6.625,25.142857142857142,24.0,regular
2021-06-19,17.3,,14.0,49.1875,15.0,22.6,4.611111111111111,38.271428571428565,45.47222222222222,35.375,19.125,4.4,30.916666666666668,27.333333333333332,regular
2021-06-20,,9.0,15.27222222222222,52.92333333333333,20.76388888888889,21.25,5.125,47.875,40.583333333333336,39.0,,,22.85,25.2,regular
2021-06-21,17.333333333333332,,16.475,,33.0,21.333333333333332,8.238095238095237,42.22222222222222,38.96,32.666666666666664,15.0625,7.333333333333333,26.625,20.214285714285715,regular
2021-06-22,17.0,10.833333333333334,13.694444444444443,49.0,21.458333333333332,,9.796296296296298,38.357142857142854,42.18571428571429,57.52,20.428571428571427,5.6,25.785714285714285,18.74074074074074,regular
2021-06-23,,21.25,16.894444444444446,55.50925925925926,20.055555555555557,28.166666666666668,12.142857142857142,39.61111111111111,84.0,44.25,28.8,6.0,37.8,23.595238095238095,regular
2021-06-24,18.75,17.0,19.3,61.875,24.75,26.75,9.571428571428571,39.6,60.0,51.86904761904761,32.80952380952381,7.547619047619048,39.0,25.416666666666668,regular
2021-06-25,15.333333333333334,11.733333333333334,20.75,70.78571428571429,19.052083333333332,29.5,7.547619047619047,27.8,44.125,56.6,25.0,6.194444444444444,31.277777777777775,21.61111111111111,regular
2021-06-26,,9.5,19.952380952380953,54.766666666666666,21.928571428571427,22.166666666666668,4.964285714285714,45.958333333333336,50.0,36.916666666666664,27.857142857142858,4.7,26.059523809523807,22.535714285714285,regular
2021-06-27,22.0,12.3,19.2,97.3,14.7,,8.166666666666666,,46.97222222222222,33.25,21.0,10.75,30.6,26.72222222222222,regular
2021-06-28,23.444444444444443,19.0,12.75,,22.833333333333332,,12.75,44.96666666666667,55.5,45.06666666666666,26.333333333333332,,37.0,28.729166666666668,peak
2021-06-29,,7.833333333333333,25.533333333333335,81.3,21.26666666666667,29.0,,34.0,44.125,52.333333333333336,27.4,8.083333333333334,,27.55,regular
2021-06-30,,15.666666666666666,26.625,89.25,37.5,21.6,13.083333333333332,37.0,52.625,44.583333333333336,29.305555555555557,5.333333333333333,41.27777777777778,27.0,peak
2021-07-01,,19.5,38.375,62.79166666666667,21.8,20.833333333333332,7.104166666666667,38.25,,,16.8,6.666666666666667,33.6,16.5625,peak
2021-07-02,,,20.0,,15.8125,,11.1,42.1,49.214285714285715,42.0,17.0,3.6666666666666665,23.0,19.6875,peak
2021-07-03,,6.0,21.232142857142858,69.875,,20.75,5.516666666666667,40.333333333333336,43.875,22.0,14.666666666666666,10.2,16.25,17.291666666666668,peak
2021-07-04,,11.4,11.981481481481481,68.2,23.166666666666668,15.777777777777777,13.7,41.333333333333336,,44.833333333333336,15.708333333333334,3.5833333333333335,29.75,23.0,peak
2021-07-05,,20.666666666666668,18.75,70.66666666666667,27.1,24.291666666666664,7.166666666666667,37.0,38.9,49.333333333333336,15.0,8.8,,17.0,peak
2021-07-06,,,,,25.305555555555554,28.2,12.928571428571429,43.8,,34.0,10.428571428571429,11.833333333333334,26.0,30.125,peak
2021-07-07,,23.833333333333332,17.11111111111111,82.53571428571429,26.566666666666663,32.111111111111114,9.65625,,45.75,34.333333333333336,11.5,5.6,25.5,27.333333333333332,peak
2021-07-08,23.0,10.8,19.2,65.83333333333333,33.583333333333336,27.555555555555557,,34.125,40.666666666666664,72.0,14.138888888888891,,43.583333333333336,34.48148148148148,peak
2021-07-09,18.333333333333332,10.666666666666666,22.7,,23.4,18.75,12.95,,45.833333333333336,34.77777777777778,12.25,,31.319444444444443,23.735714285714288,peak
2021-07-10,,18.166666666666668,18.392857142857142,78.125,27.388888888888886,32.0,16.375,,45.5,47.0,16.34,8.5,32.0,38.97222222222222,peak
2021-07-11,,15.625,17.625,72.54166666666667,20.785714285714285,29.333333333333332,6.8,30.416666666666664,48.0,,11.5625,6.75,31.375,34.0,peak
2021-07-12,,25.666666666666668,31.0,,27.0,,15.239583333333334,,56.25,53.875,12.6,,31.260416666666668,28.66969696969697,peak
2021-07-13,,22.75,31.9,103.16666666666667,24.458333333333332,,16.72222222222222,,37.666666666666664,62.666666666666664,15.761904761904761,8.166666666666668,47.166666666666664,28.3030303030303,peak
2021-07-14,,25.333333333333332,25.75,116.58333333333333,25.666666666666668,27.833333333333332,19.864583333333332,43.666666666666664,,54.733333333333334,17.933333333333334,12.785714285714286,44.875,29.604166666666664,peak
2021-07-15,,22.25,17.48148148148148,74.0,44.107142857142854,26.4375,12.25925925925926,44.666666666666664,60.42857142857143,90.66666666666667,15.383333333333333,10.833333333333334,49.4375,36.8125,peak
2021-07-16,,17.0,19.0625,,21.916666666666668,26.0,14.364583333333332,68.66666666666667,59.875,,10.75,3.2,38.96666666666667,30.666666666666668,peak
2021-07-17,17.666666666666668,18.166666666666668,16.8,75.6875,17.25,,12.144444444444444,59.416666666666664,,61.5,13.714285714285714,6.25,29.833333333333332,25.277777777777775,peak
2021-07-18,,12.666666666666666,,61.333333333333336,24.416666666666668,21.833333333333332,16.375,,,,16.875,,37.791666666666664,28.5,peak
2021-07-19,27.333333333333332,16.4,20.75,76.83333333333333,,,7.222222222222222,48.8,,41.5,17.928571428571427,9.083333333333334,,33.614285714285714,peak
2021-07-20,,,,,27.0,,18.1,47.25,,77.66666666666667,13.611111111111109,7.625,57.416666666666664,39.97619047619048,peak
2021-07-21,22.333333333333332,16.875,20.041666666666664,,43.5,,15.5625,,77.8,,16.333333333333332,,,32.333333333333336,peak
2021-07-22,28.0,22.666666666666668,16.452380952380953,66.11111111111111,26.833333333333332,,15.708333333333334,68.33333333333333,,,20.875,5.5,45.388888888888886,34.75,peak
2021-07-23,,19.75,,79.44444444444444,27.833333333333332,30.0,12.462962962962962,,,68.33333333333333,11.75,7.0,52.75,34.44444444444444,peak
2021-07-24,,21.666666666666668,,65.33333333333333,40.166666666666664,34.1,15.194444444444445,47.5,54.166666666666664,48.44444444444445,12.5,,35.888888888888886,32.4375,peak
2021-07-25,,10.666666666666666,12.625,,24.0,29.0,15.6875,45.0,57.208333333333336,53.3,13.854166666666666,3.5,42.05,21.791666666666668,peak
2021-07-26,,21.666666666666668,20.333333333333332,,23.0,13.0,16.944444444444443,,,,14.933333333333334,,42.125,25.625,peak
2021-07-27,,16.0,20.11111111111111,107.0,12.0,26.2,18.523809523809526,56.0,57.944444444444436,61.1,15.125,10.375,52.833333333333336,28.5,peak
2021-07-28,,,19.333333333333332,100.25,27.75,23.0,11.916666666666666,29.125,,,17.3125,10.5,48.833333333333336,24.52,peak
2021-07-29,31.0,,19.5,80.64285714285714,37.25,32.5,17.083333333333332,53.1,,,13.4375,13.625,44.666666666666664,27.1,peak
