"date","wdw_ticket_season","wdwseason","wdwmaxtemp","wdwmintemp","wdwmeantemp","mkopen","mkclose","mkhours","epopen","epclose","ephours","hsopen","hsclose","hshours","akopen","akclose","akhours"
2015-08-10,NA,"SUMMER BREAK",91.05,76.81,83.93,32400,86400,15,32400,75600,12,32400,79200,13,32400,68400,10
2015-08-11,NA,"SUMMER BREAK",93.19,74.5,83.85,32400,86400,15,32400,75600,12,32400,79200,13,32400,64800,9
2015-08-12,NA,"SUMMER BREAK",92.08,77.61,84.85,32400,86400,15,32400,75600,12,32400,79200,13,32400,68400,10
2015-08-13,NA,"SUMMER BREAK",87.03,73.93,80.48,32400,86400,15,32400,75600,12,32400,79200,13,32400,68400,10
2015-08-14,NA,"SUMMER BREAK",89.69,71.93,80.81,32400,86400,15,32400,75600,12,32400,79200,13,32400,68400,10
2015-08-15,NA,"SUMMER BREAK",88.18,72.83,80.51,28800,86400,16,32400,75600,12,32400,79200,13,32400,64800,9
2015-08-16,NA,"SUMMER BREAK",89.12,73.32,81.22,32400,86400,15,32400,75600,12,32400,79200,13,32400,64800,9
2015-08-17,NA,"SUMMER BREAK",90.41,76.48,83.45,32400,86400,15,32400,75600,12,32400,79200,13,32400,64800,9
2015-08-18,NA,"SUMMER BREAK",91.85,75.67,83.76,32400,86400,15,32400,75600,12,32400,79200,13,32400,64800,9
2015-08-19,NA,"SUMMER BREAK",91.86,76.95,84.41,32400,86400,15,32400,75600,12,32400,79200,13,32400,68400,10
2015-08-20,NA,"SUMMER BREAK",90.89,75.88,83.39,32400,82800,14,32400,75600,12,32400,79200,13,32400,68400,10
2015-08-21,NA,"SUMMER BREAK",93.55,75.34,84.45,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,64800,9
2015-08-22,NA,"SUMMER BREAK",92.35,78.74,85.54,32400,86400,15,32400,75600,12,32400,77400,12.5,32400,64800,9
2015-08-23,NA,"SUMMER BREAK",92.89,77.5,85.2,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-08-24,NA,"SUMMER BREAK",88.93,75.47,82.2,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-08-25,NA,"SEPTEMBER LOW",93.08,77.29,85.19,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-08-26,NA,"SEPTEMBER LOW",92.28,74.11,83.2,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-08-27,NA,"SEPTEMBER LOW",82.43,73.13,77.78,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-08-28,NA,"SEPTEMBER LOW",90.09,73.13,81.61,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-08-29,NA,"SEPTEMBER LOW",89.61,73.57,81.59,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-08-30,NA,"SEPTEMBER LOW",86.72,73,79.86,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-08-31,NA,"SEPTEMBER LOW",89.51,75.37,82.44,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-09-01,NA,"SEPTEMBER LOW",90.61,75.5,83.06,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-09-02,NA,"SEPTEMBER LOW",92.52,77.5,85.01,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-09-03,NA,"SEPTEMBER LOW",91.09,76.91,84,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-09-04,NA,"SEPTEMBER LOW",89.66,74.86,82.26,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,61200,8
2015-09-05,NA,"SEPTEMBER LOW",88.78,73.76,81.27,32400,86400,15,32400,75600,12,32400,77400,12.5,32400,64800,9
2015-09-06,NA,"SEPTEMBER LOW",88.69,75.47,82.08,32400,86400,15,32400,75600,12,32400,77400,12.5,32400,68400,10
2015-09-07,NA,"SEPTEMBER LOW",84.95,75.05,80,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,64800,9
2015-09-08,NA,"SEPTEMBER LOW",89.26,74.52,81.89,32400,75600,12,32400,75600,12,32400,72000,11,32400,61200,8
2015-09-09,NA,"SEPTEMBER LOW",91.43,74.52,82.98,32400,75600,12,32400,75600,12,32400,72000,11,32400,61200,8
2015-09-10,NA,"SEPTEMBER LOW",91,77.47,84.24,32400,79200,13,32400,75600,12,32400,72000,11,32400,61200,8
2015-09-11,NA,"SEPTEMBER LOW",93.02,75.75,84.39,32400,68400,10,32400,75600,12,32400,72000,11,32400,61200,8
2015-09-12,NA,"SEPTEMBER LOW",88.8,73.83,81.32,32400,68400,10,32400,75600,12,32400,72000,11,32400,61200,8
2015-09-13,NA,"SEPTEMBER LOW",80.25,73.67,76.96,32400,79200,13,32400,75600,12,32400,70200,10.5,32400,61200,8
2015-09-14,NA,"SEPTEMBER LOW",87.24,70.98,79.11,32400,79200,13,32400,75600,12,32400,75600,12,32400,64800,9
2015-09-15,NA,"SEPTEMBER LOW",87.13,74.37,80.75,32400,68400,10,32400,75600,12,32400,70200,10.5,32400,61200,8
2015-09-16,NA,"SEPTEMBER LOW",84.62,72.84,78.73,32400,75600,12,32400,75600,12,32400,70200,10.5,32400,61200,8
2015-09-17,NA,"SEPTEMBER LOW",80.76,73,76.88,32400,79200,13,32400,75600,12,32400,70200,10.5,32400,61200,8
2015-09-18,NA,"SEPTEMBER LOW",86.68,73.44,80.06,32400,68400,10,32400,75600,12,32400,70200,10.5,32400,61200,8
2015-09-19,NA,"SEPTEMBER LOW",87.29,74.78,81.04,32400,82800,14,32400,75600,12,32400,75600,12,32400,61200,8
2015-09-20,NA,"SEPTEMBER LOW",90.68,74.33,82.51,32400,68400,10,32400,75600,12,32400,70200,10.5,32400,64800,9
2015-09-21,NA,"SEPTEMBER LOW",89.59,72.48,81.04,32400,79200,13,32400,75600,12,32400,75600,12,32400,61200,8
2015-09-22,NA,"FALL",89.64,71.75,80.7,32400,68400,10,32400,75600,12,32400,70200,10.5,32400,61200,8
2015-09-23,NA,"FALL",87.66,74.28,80.97,32400,75600,12,32400,75600,12,32400,70200,10.5,32400,61200,8
2015-09-24,NA,"FALL",86.33,73.67,80,32400,79200,13,32400,75600,12,32400,70200,10.5,32400,61200,8
2015-09-25,NA,"FALL",87.98,73.34,80.66,32400,68400,10,32400,79200,13,32400,70200,10.5,32400,61200,8
2015-09-26,NA,"FALL",86.66,73.89,80.28,32400,82800,14,32400,79200,13,32400,75600,12,32400,61200,8
2015-09-27,NA,"FALL",89.2,75.92,82.56,32400,68400,10,32400,75600,12,32400,70200,10.5,32400,64800,9
2015-09-28,NA,"FALL",87.14,75.5,81.32,32400,75600,12,32400,75600,12,32400,75600,12,32400,61200,8
2015-09-29,NA,"FALL",82.04,74.43,78.24,32400,75600,12,32400,75600,12,32400,70200,10.5,32400,61200,8
2015-09-30,NA,"FALL",90,75.97,82.99,32400,79200,13,32400,75600,12,32400,70200,10.5,32400,61200,8
2015-10-01,NA,"FALL",90.03,76.51,83.27,32400,68400,10,32400,75600,12,32400,70200,10.5,32400,61200,8
2015-10-02,NA,"FALL",87.8,75,81.4,32400,68400,10,32400,79200,13,32400,70200,10.5,32400,64800,9
2015-10-03,NA,"FALL",83.38,71.05,77.22,32400,86400,15,32400,79200,13,32400,70200,10.5,32400,64800,9
2015-10-04,NA,"FALL",76.85,64.89,70.87,32400,68400,10,32400,75600,12,32400,75600,12,32400,68400,10
2015-10-05,NA,"FALL",82.92,64,73.46,32400,86400,15,32400,75600,12,32400,70200,10.5,32400,64800,9
2015-10-06,NA,"FALL",82.61,67.59,75.1,32400,68400,10,32400,75600,12,32400,70200,10.5,32400,64800,9
2015-10-07,NA,"FALL",84.83,66.93,75.88,32400,82800,14,32400,75600,12,32400,70200,10.5,32400,64800,9
2015-10-08,NA,"FALL",84.71,70.37,77.54,32400,68400,10,32400,75600,12,32400,70200,10.5,32400,64800,9
2015-10-09,NA,"FALL",86.95,72.98,79.97,32400,68400,10,32400,79200,13,32400,75600,12,32400,66600,9.5
2015-10-10,NA,"COLUMBUS DAY",86.45,72.22,79.34,28800,86400,16,32400,79200,13,32400,77400,12.5,28800,72000,12
2015-10-11,NA,"COLUMBUS DAY",85.05,70.71,77.88,32400,86400,15,32400,75600,12,32400,75600,12,32400,72000,11
2015-10-12,NA,"COLUMBUS DAY",82.22,66.37,74.3,32400,68400,10,32400,75600,12,32400,73800,11.5,32400,72000,11
2015-10-13,NA,"COLUMBUS DAY",84.62,64.18,74.4,32400,68400,10,32400,75600,12,32400,68400,10,32400,68400,10
2015-10-14,NA,"FALL",88.44,69.2,78.82,28800,86400,16,32400,75600,12,32400,68400,10,32400,64800,9
2015-10-15,NA,"FALL",86.25,67.44,76.85,32400,68400,10,32400,75600,12,32400,72000,11,32400,66600,9.5
2015-10-16,NA,"FALL",81.73,66.54,74.14,32400,68400,10,32400,79200,13,32400,73800,11.5,32400,68400,10
2015-10-17,NA,"FALL",86.5,63.67,75.09,28800,86400,16,32400,79200,13,32400,73800,11.5,28800,66600,10.5
2015-10-18,NA,"FALL",81.81,68.56,75.19,32400,68400,10,32400,75600,12,32400,75600,12,28800,66600,10.5
2015-10-19,NA,"FALL",78.78,65.17,71.98,32400,86400,15,32400,75600,12,32400,68400,10,32400,64800,9
2015-10-20,NA,"FALL",81.22,65.78,73.5,32400,68400,10,32400,75600,12,32400,68400,10,32400,64800,9
2015-10-21,NA,"FALL",81.92,68.14,75.03,32400,82800,14,32400,75600,12,32400,68400,10,32400,64800,9
2015-10-22,NA,"FALL",84.25,68.63,76.44,32400,68400,10,32400,75600,12,32400,68400,10,32400,64800,9
2015-10-23,NA,"FALL",85.06,68.73,76.9,32400,68400,10,32400,79200,13,32400,73800,11.5,32400,68400,10
2015-10-24,NA,"FALL",84.06,63.73,73.9,32400,86400,15,32400,79200,13,32400,73800,11.5,28800,66600,10.5
2015-10-25,NA,"FALL",84.59,69.63,77.11,32400,68400,10,32400,75600,12,32400,73800,11.5,28800,66600,10.5
2015-10-26,NA,"FALL",83.93,68.25,76.09,32400,82800,14,32400,75600,12,32400,68400,10,32400,64800,9
2015-10-27,NA,"FALL",79.03,69.96,74.5,32400,68400,10,32400,75600,12,32400,68400,10,32400,64800,9
2015-10-28,NA,"HALLOWEEN",82.54,71.31,76.93,32400,82800,14,32400,75600,12,32400,68400,10,32400,61200,8
2015-10-29,NA,"HALLOWEEN",85.68,68.06,76.87,32400,68400,10,32400,75600,12,32400,68400,10,32400,64800,9
2015-10-30,NA,"HALLOWEEN",83.94,63.99,73.97,32400,82800,14,32400,79200,13,32400,68400,10,32400,64800,9
2015-10-31,NA,"JERSEY WEEK",84.4,65.88,75.14,32400,68400,10,32400,79200,13,32400,73800,11.5,28800,66600,10.5
2015-11-01,NA,"JERSEY WEEK",86.2,69.41,77.81,32400,68400,10,32400,75600,12,32400,73800,11.5,28800,66600,10.5
2015-11-02,NA,"JERSEY WEEK",88.33,73.83,81.08,32400,82800,14,32400,75600,12,32400,72000,11,32400,66600,9.5
2015-11-03,NA,"JERSEY WEEK",89.59,73.33,81.46,32400,75600,12,32400,75600,12,32400,72000,11,32400,66600,9.5
2015-11-04,NA,"JERSEY WEEK",86.88,72.72,79.8,32400,82800,14,32400,75600,12,32400,72000,11,32400,61200,8
2015-11-05,NA,"JERSEY WEEK",87.46,73.09,80.28,32400,75600,12,32400,75600,12,32400,68400,10,32400,64800,9
2015-11-06,NA,"JERSEY WEEK",86.9,71.11,79.01,32400,82800,14,32400,79200,13,32400,73800,11.5,32400,64800,9
2015-11-07,NA,"JERSEY WEEK",88.11,69.48,78.8,32400,82800,14,32400,75600,12,32400,73800,11.5,32400,72000,11
2015-11-08,NA,"JERSEY WEEK",87.77,70.61,79.19,28800,68400,11,32400,75600,12,32400,73800,11.5,32400,72000,11
2015-11-09,NA,"JERSEY WEEK",88.31,74.97,81.64,32400,82800,14,32400,75600,12,32400,72000,11,32400,68400,10
2015-11-10,NA,"FALL",84.13,71.51,77.82,32400,68400,10,32400,75600,12,32400,72000,11,32400,68400,10
2015-11-11,NA,"FALL",84.37,67.5,75.94,32400,82800,14,32400,75600,12,32400,73800,11.5,32400,64800,9
2015-11-12,NA,"FALL",87.33,63.25,75.29,32400,68400,10,32400,75600,12,32400,73800,11.5,32400,66600,9.5
2015-11-13,NA,"FALL",82.64,67.55,75.1,28800,68400,11,32400,79200,13,32400,75600,12,32400,66600,9.5
2015-11-14,NA,"FALL",80.16,58.85,69.51,32400,86400,15,32400,79200,13,32400,77400,12.5,28800,70200,11.5
2015-11-15,NA,"FALL",77.54,64.92,71.23,32400,68400,10,32400,75600,12,32400,75600,12,28800,66600,10.5
2015-11-16,NA,"FALL",82.47,64.2,73.34,32400,79200,13,32400,75600,12,32400,72000,11,32400,66600,9.5
2015-11-17,NA,"FALL",84.33,68.41,76.37,32400,68400,10,32400,75600,12,28800,57600,8,32400,64800,9
2015-11-18,NA,"FALL",85.81,70.65,78.23,32400,79200,13,32400,75600,12,32400,72000,11,32400,61200,8
2015-11-19,NA,"FALL",83.31,72.61,77.96,32400,68400,10,32400,75600,12,32400,72000,11,32400,64800,9
2015-11-20,NA,"THANKSGIVING",82.55,71.93,77.24,32400,68400,10,32400,75600,12,32400,75600,12,32400,64800,9
2015-11-21,NA,"THANKSGIVING",78.85,68.29,73.57,32400,86400,15,32400,75600,12,32400,77400,12.5,32400,68400,10
2015-11-22,NA,"THANKSGIVING",76.32,62.47,69.4,28800,86400,16,32400,75600,12,28800,77400,13.5,28800,72000,12
2015-11-23,NA,"THANKSGIVING",66.22,49.24,57.73,28800,86400,16,32400,75600,12,28800,77400,13.5,28800,70200,11.5
2015-11-24,NA,"THANKSGIVING",71.68,53.13,62.41,28800,86400,16,32400,75600,12,28800,77400,13.5,28800,72000,12
2015-11-25,NA,"THANKSGIVING",75.88,62.61,69.25,28800,86400,16,32400,75600,12,28800,77400,13.5,28800,72000,12
2015-11-26,NA,"THANKSGIVING",80.39,64.71,72.55,28800,90000,17,32400,75600,12,28800,73800,12.5,28800,68400,11
2015-11-27,NA,"THANKSGIVING",78.59,64.25,71.42,28800,90000,17,32400,77400,12.5,28800,82800,15,28800,68400,11
2015-11-28,NA,"THANKSGIVING",79.13,64.24,71.69,28800,82800,15,32400,77400,12.5,28800,82800,15,28800,72000,12
2015-11-29,NA,"THANKSGIVING",75.96,63.73,69.85,32400,68400,10,32400,77400,12.5,28800,73800,12.5,32400,72000,11
2015-11-30,NA,"THANKSGIVING",79.59,65.14,72.37,32400,82800,14,32400,77400,12.5,32400,72000,11,32400,61200,8
2015-12-01,NA,"THANKSGIVING",79.8,65.34,72.57,32400,68400,10,32400,77400,12.5,32400,72000,11,32400,61200,8
2015-12-02,NA,"WINTER",81.85,67.2,74.53,32400,82800,14,32400,77400,12.5,32400,72000,11,32400,61200,8
2015-12-03,NA,"WINTER",71.28,59,65.14,32400,68400,10,32400,77400,12.5,32400,72000,11,32400,64800,9
2015-12-04,NA,"WINTER",76.82,61.44,69.13,32400,68400,10,32400,77400,12.5,32400,75600,12,32400,64800,9
2015-12-05,NA,"WINTER",78.89,65.61,72.25,28800,86400,16,32400,77400,12.5,32400,77400,12.5,28800,66600,10.5
2015-12-06,NA,"WINTER",80.18,64.31,72.25,32400,68400,10,32400,77400,12.5,32400,73800,11.5,28800,66600,10.5
2015-12-07,NA,"WINTER",71.92,58.72,65.32,32400,82800,14,32400,77400,12.5,32400,72000,11,32400,63000,8.5
2015-12-08,NA,"WINTER",75.46,56.2,65.83,32400,68400,10,32400,77400,12.5,32400,72000,11,32400,68400,10
2015-12-09,NA,"WINTER",75.18,62,68.59,28800,82800,15,32400,77400,12.5,32400,64800,9,32400,64800,9
2015-12-10,NA,"WINTER",77.99,61.81,69.9,32400,68400,10,32400,77400,12.5,32400,72000,11,32400,64800,9
2015-12-11,NA,"WINTER",78.77,56.98,67.88,32400,68400,10,32400,77400,12.5,32400,77400,12.5,32400,64800,9
2015-12-12,NA,"WINTER",82.33,61.56,71.95,28800,90000,17,32400,77400,12.5,28800,79200,14,28800,68400,11
2015-12-13,NA,"WINTER",80.37,63,71.69,32400,68400,10,32400,77400,12.5,28800,79200,14,28800,66600,10.5
2015-12-14,NA,"WINTER",82.54,68.08,75.31,32400,86400,15,32400,77400,12.5,32400,72000,11,32400,66600,9.5
2015-12-15,NA,"WINTER",81.21,67.21,74.21,32400,68400,10,32400,77400,12.5,32400,72000,11,32400,66600,9.5
2015-12-16,NA,"WINTER",83.64,66.43,75.04,28800,86400,16,32400,77400,12.5,32400,72000,11,32400,64800,9
2015-12-17,NA,"WINTER",84.09,69.07,76.58,32400,68400,10,32400,77400,12.5,32400,72000,11,32400,66600,9.5
2015-12-18,NA,"CHRISTMAS",74.98,57.61,66.3,28800,68400,11,32400,77400,12.5,32400,82800,14,32400,66600,9.5
2015-12-19,NA,"CHRISTMAS",66.12,47.94,57.03,28800,90000,17,32400,81000,13.5,32400,82800,14,28800,72000,12
2015-12-20,NA,"CHRISTMAS",73.24,51.94,62.59,28800,90000,17,32400,81000,13.5,32400,82800,14,28800,72000,12
2015-12-21,NA,"CHRISTMAS",79.89,58.02,68.96,28800,90000,17,32400,81000,13.5,32400,82800,14,28800,72000,12
2015-12-22,NA,"CHRISTMAS",82.33,67.75,75.04,28800,90000,17,32400,81000,13.5,32400,82800,14,28800,72000,12
2015-12-23,NA,"CHRISTMAS",79.63,71.42,75.53,28800,90000,17,32400,81000,13.5,32400,82800,14,28800,68400,11
2015-12-24,NA,"CHRISTMAS",82.3,69.64,75.97,28800,90000,17,32400,81000,13.5,32400,82800,14,28800,68400,11
2015-12-25,NA,"CHRISTMAS",85.17,69.98,77.58,28800,90000,17,28800,81000,14.5,28800,86400,16,28800,73800,12.5
2015-12-26,NA,"CHRISTMAS",83.26,67.17,75.22,28800,90000,17,28800,81000,14.5,28800,86400,16,28800,75600,13
2015-12-27,NA,"CHRISTMAS PEAK",81.98,68.17,75.08,28800,90000,17,28800,81000,14.5,28800,86400,16,28800,75600,13
2015-12-28,NA,"CHRISTMAS PEAK",84.26,69.17,76.72,28800,90000,17,28800,81000,14.5,28800,86400,16,28800,75600,13
2015-12-29,NA,"CHRISTMAS PEAK",84.65,70.49,77.57,28800,90000,17,28800,81000,14.5,28800,86400,16,28800,75600,13
2015-12-30,NA,"CHRISTMAS PEAK",84.58,67.56,76.07,28800,90000,17,28800,81000,14.5,28800,86400,16,28800,75600,13
2015-12-31,NA,"CHRISTMAS PEAK",82.3,70.71,76.51,28800,93600,18,28800,90000,17,28800,86400,16,28800,79200,14
2016-01-01,NA,"CHRISTMAS PEAK",82.73,67.78,75.26,28800,90000,17,28800,75600,13,28800,82800,15,28800,72000,12
2016-01-02,NA,"CHRISTMAS",71.74,60.96,66.35,28800,90000,17,28800,75600,13,28800,82800,15,28800,72000,12
2016-01-03,NA,"CHRISTMAS",60.45,50.47,55.46,32400,82800,14,32400,75600,12,32400,82800,14,32400,72000,11
2016-01-04,NA,"CHRISTMAS",65.31,48.19,56.75,32400,86400,15,32400,75600,12,32400,79200,13,32400,66600,9.5
2016-01-05,NA,"CHRISTMAS",67.36,51.74,59.55,32400,79200,13,32400,75600,12,32400,79200,13,32400,66600,9.5
2016-01-06,NA,"CHRISTMAS",67.23,55.59,61.41,32400,75600,12,32400,75600,12,32400,79200,13,32400,66600,9.5
2016-01-07,NA,"CHRISTMAS",72.53,56.97,64.75,32400,75600,12,32400,75600,12,32400,72000,11,32400,63000,8.5
2016-01-08,NA,"CHRISTMAS",71.9,59.81,65.86,32400,75600,12,32400,75600,12,32400,75600,12,32400,64800,9
2016-01-09,NA,"CHRISTMAS",71.76,58.97,65.37,32400,82800,14,32400,75600,12,32400,73800,11.5,32400,72000,11
2016-01-10,NA,"WINTER",70.29,55.14,62.72,32400,75600,12,32400,75600,12,32400,72000,11,32400,63000,8.5
2016-01-11,NA,"WINTER",59.44,44.79,52.11,32400,72000,11,32400,75600,12,32400,72000,11,32400,61200,8
2016-01-12,NA,"WINTER",66.12,43.19,54.66,32400,72000,11,32400,75600,12,32400,72000,11,32400,61200,8
2016-01-13,NA,"WINTER",60.12,47.42,53.77,32400,72000,11,32400,75600,12,32400,72000,11,32400,61200,8
2016-01-14,NA,"MARTIN LUTHER KING JUNIOR DAY",68.81,48.74,58.78,32400,72000,11,32400,75600,12,32400,72000,11,32400,61200,8
2016-01-15,NA,"MARTIN LUTHER KING JUNIOR DAY",74.97,59.95,67.46,32400,86400,15,32400,75600,12,32400,73800,11.5,32400,63000,8.5
2016-01-16,NA,"MARTIN LUTHER KING JUNIOR DAY",78.24,52.54,65.39,28800,86400,16,28800,75600,13,28800,79200,14,28800,72000,12
2016-01-17,NA,"MARTIN LUTHER KING JUNIOR DAY",68.07,52.12,60.1,32400,86400,15,28800,75600,13,28800,79200,14,28800,72000,12
2016-01-18,NA,"MARTIN LUTHER KING JUNIOR DAY",59.53,44.94,52.24,32400,86400,15,32400,75600,12,32400,73800,11.5,32400,72000,11
2016-01-19,NA,"MARTIN LUTHER KING JUNIOR DAY",55.22,42.09,48.66,32400,82800,14,32400,75600,12,32400,72000,11,32400,61200,8
2016-01-20,NA,"MARTIN LUTHER KING JUNIOR DAY",64.54,40.24,52.39,32400,75600,12,32400,75600,12,32400,72000,11,32400,61200,8
2016-01-21,NA,"MARTIN LUTHER KING JUNIOR DAY",71.03,44.01,57.52,32400,72000,11,32400,75600,12,32400,72000,11,32400,61200,8
2016-01-22,NA,"MARTIN LUTHER KING JUNIOR DAY",69.67,56.14,62.91,32400,79200,13,32400,75600,12,32400,72000,11,32400,63000,8.5
2016-01-23,NA,"WINTER",56.47,42.68,49.58,32400,86400,15,32400,75600,12,32400,72000,11,32400,68400,10
2016-01-24,NA,"WINTER",54.65,34.21,44.43,32400,82800,14,32400,75600,12,32400,73800,11.5,32400,72000,11
2016-01-25,NA,"WINTER",68.5,37.6,53.05,32400,75600,12,32400,75600,12,32400,72000,11,32400,61200,8
2016-01-26,NA,"WINTER",74.64,50.58,62.61,32400,72000,11,32400,75600,12,32400,72000,11,32400,61200,8
2016-01-27,NA,"WINTER",66.33,63.51,64.92,32400,72000,11,32400,75600,12,32400,72000,11,32400,61200,8
2016-01-28,NA,"WINTER",65.99,61.01,63.5,32400,72000,11,32400,75600,12,32400,72000,11,32400,61200,8
2016-01-29,NA,"WINTER",65.44,49.89,57.67,32400,82800,14,32400,75600,12,32400,73800,11.5,32400,63000,8.5
2016-01-30,NA,"WINTER",70.53,47.38,58.96,28800,90000,17,32400,75600,12,32400,73800,11.5,28800,66600,10.5
2016-01-31,NA,"WINTER",71.75,53.56,62.66,32400,82800,14,32400,75600,12,32400,72000,11,28800,66600,10.5
2016-02-01,NA,"WINTER",80.89,61.78,71.34,32400,82800,14,32400,75600,12,32400,72000,11,32400,61200,8
2016-02-02,NA,"WINTER",82.04,62.82,72.43,32400,72000,11,32400,75600,12,32400,72000,11,32400,63000,8.5
2016-02-03,NA,"WINTER",82.44,67.79,75.12,32400,72000,11,32400,75600,12,32400,72000,11,32400,64800,9
2016-02-04,NA,"WINTER",79.72,57.63,68.68,32400,75600,12,32400,75600,12,32400,72000,11,32400,61200,8
2016-02-05,NA,"WINTER",60.21,45.98,53.1,32400,86400,15,32400,75600,12,32400,73800,11.5,32400,70200,10.5
2016-02-06,NA,"WINTER",64.88,48.94,56.91,28800,90000,17,32400,75600,12,32400,75600,12,32400,72000,11
2016-02-07,NA,"MARDI GRAS",58.77,45.09,51.93,32400,86400,15,32400,75600,12,32400,73800,11.5,28800,72000,12
2016-02-08,NA,"MARDI GRAS",65.28,40.05,52.67,32400,86400,15,32400,75600,12,32400,72000,11,32400,68400,10
2016-02-09,NA,"MARDI GRAS",58.51,48.64,53.58,32400,82800,14,32400,75600,12,32400,72000,11,32400,66600,9.5
2016-02-10,NA,"MARDI GRAS",60.12,41.19,50.66,32400,79200,13,32400,75600,12,32400,72000,11,32400,66600,9.5
2016-02-11,NA,"PRESIDENTS WEEK",65.37,38.12,51.75,32400,82800,14,32400,75600,12,32400,72000,11,32400,66600,9.5
2016-02-12,NA,"PRESIDENTS WEEK",74.78,44.49,59.64,32400,86400,15,32400,75600,12,32400,73800,11.5,32400,70200,10.5
2016-02-13,NA,"PRESIDENTS WEEK",69.27,50.61,59.94,28800,90000,17,28800,75600,13,28800,73800,12.5,28800,72000,12
2016-02-14,NA,"PRESIDENTS WEEK",69.4,45.72,57.56,28800,86400,16,28800,75600,13,28800,73800,12.5,28800,72000,12
2016-02-15,NA,"PRESIDENTS WEEK",73.87,53.34,63.61,32400,86400,15,32400,75600,12,32400,75600,12,32400,72000,11
2016-02-16,NA,"PRESIDENTS WEEK",76.12,58.49,67.31,32400,82800,14,32400,75600,12,32400,72000,11,32400,72000,11
2016-02-17,NA,"PRESIDENTS WEEK",74.54,49.35,61.95,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,72000,11
2016-02-18,NA,"PRESIDENTS WEEK",71.79,52.38,62.09,32400,79200,13,32400,75600,12,32400,72000,11,32400,68400,10
2016-02-19,NA,"PRESIDENTS WEEK",72.12,53.44,62.78,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,66600,9.5
2016-02-20,NA,"PRESIDENTS WEEK",73.85,52.39,63.12,32400,82800,14,32400,75600,12,32400,73800,11.5,28800,66600,10.5
2016-02-21,NA,"PRESIDENTS WEEK",75.56,53.87,64.72,32400,79200,13,32400,75600,12,32400,73800,11.5,28800,66600,10.5
2016-02-22,NA,"WINTER",79.67,56.36,68.02,32400,79200,13,32400,75600,12,32400,72000,11,32400,61200,8
2016-02-23,NA,"WINTER",78.46,62.44,70.45,32400,75600,12,32400,75600,12,32400,72000,11,32400,63000,8.5
2016-02-24,NA,"WINTER",80.24,59.61,69.93,32400,79200,13,32400,75600,12,32400,72000,11,32400,63000,8.5
2016-02-25,NA,"WINTER",64.33,51.95,58.14,28800,75600,13,32400,75600,12,32400,72000,11,32400,63000,8.5
2016-02-26,NA,"WINTER",63.79,46.56,55.18,32400,82800,14,32400,75600,12,32400,73800,11.5,32400,63000,8.5
2016-02-27,NA,"WINTER",66.27,44.73,55.5,32400,86400,15,32400,75600,12,32400,73800,11.5,28800,66600,10.5
2016-02-28,"value","WINTER",72.44,44.3,58.37,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,66600,9.5
2016-02-29,"value","WINTER",75.42,54.23,64.83,32400,82800,14,32400,75600,12,32400,72000,11,32400,61200,8
2016-03-01,"value","SPRING",79.57,55.35,67.46,32400,75600,12,32400,75600,12,32400,72000,11,32400,63000,8.5
2016-03-02,"value","SPRING",80.48,60.15,70.32,32400,72000,11,32400,75600,12,32400,72000,11,32400,61200,8
2016-03-03,"value","SPRING",80.2,55.76,67.98,32400,72000,11,32400,75600,12,32400,72000,11,32400,61200,8
2016-03-04,"regular","SPRING",75.36,56.28,65.82,32400,75600,12,32400,75600,12,32400,72000,11,32400,61200,8
2016-03-05,"regular","SPRING",73.33,53.15,63.24,32400,82800,14,32400,75600,12,32400,72000,11,32400,64800,9
